date,sex,place,last_name,first_name,total
27/05/2023,Mens,Park,COPELAND,Ethan,69.75
27/05/2023,Mens,Park,EDTMAYER,Tyler,69.35
27/05/2023,Mens,Park,JUNEAU,Cory,69.2
27/05/2023,Mens,Park,FRANCISCO,Kiko,69.0
27/05/2023,Mens,Park,KHURY,Guilherme,61.0
27/05/2023,Mens,Park,SORGENTE,Alessandro,59.0
27/05/2023,Mens,Park,O`NEILL,George,57.0
27/05/2023,Mens,Park,NYE,Taylor,55.0
27/05/2023,Mens,Park,SANCHEZ,JD,48.16
27/05/2023,Mens,Park,MAZZARA,Alessandro,46.0
27/05/2023,Mens,Park,CARVALHO,Pedro,44.66
27/05/2023,Mens,Park,AUGUSTO,Thomas,30.08
27/05/2023,Mens,Park,EATON,Jagger,85.5
27/05/2023,Mens,Park,PALMER,Keegan,85.03
27/05/2023,Mens,Park,AKIO,Augusto,84.48
27/05/2023,Mens,Park,BOTTGER,Gavin,84.06
27/05/2023,Mens,Park,CAREW,Tate,83.18
27/05/2023,Mens,Park,CINI,Luigi,82.23
27/05/2023,Mens,Park,SCHAAR,Tom,81.15
27/05/2023,Mens,Park,PINEIRO,Steven,80.06
27/05/2023,Mens,Park,PACE,Liam,79.24
27/05/2023,Mens,Park,NAGAHARA,Yuro,79.2
27/05/2023,Mens,Park,BARROS,Pedro,78.24
27/05/2023,Mens,Park,WILSON,Keefer,74.91
27/05/2023,Mens,Park,QUINTAS,Pedro,73.2
27/05/2023,Mens,Park,LEON,Danny,68.7
27/05/2023,Mens,Park,WOOLLEY,Kieran,60.43
27/05/2023,Mens,Park,MARIANO,André,26.42
28/05/2023,Womens,Park,BROWN,Sky,90.84
28/05/2023,Womens,Park,TREW,Ruby,86.16
28/05/2023,Womens,Park,OLIVEIRA,Raicca,85.17
28/05/2023,Womens,Park,KUSAKI,Hinano,84.52
28/05/2023,Womens,Park,HIRAKI,Kokona,84.19
28/05/2023,Womens,Park,PEREIRA,Dora,84.0
28/05/2023,Womens,Park,TREW,Arisa,82.23
28/05/2023,Womens,Park,STOEPHASIUS,Lilly,81.27
24/05/2023,Womens,Park,TREW,Arisa,71.21
24/05/2023,Womens,Park,OLIVEIRA,Raicca,70.5
24/05/2023,Womens,Park,TREW,Ruby,70.0
24/05/2023,Womens,Park,PEREIRA,Dora,68.0
24/05/2023,Womens,Park,LARCHERON,Madeleine,65.45
24/05/2023,Womens,Park,HEATH,Charlotte,62.5
24/05/2023,Womens,Park,EBERT,Fay,62.35
24/05/2023,Womens,Park,OGAWA,Kihana,62.2
24/05/2023,Womens,Park,LILLEY,Ruby,62.1
24/05/2023,Womens,Park,STOEPHASIUS,Lilly,62.07
24/05/2023,Womens,Park,PACHECO,Isadora,62.03
24/05/2023,Womens,Park,STESS,Minna,61.7
24/05/2023,Womens,Park,ALEXANDRE,Emilie,61.55
24/05/2023,Womens,Park,LEGUIZAMON,Erica,61.38
24/05/2023,Womens,Park,LASO,Naia,61.0
24/05/2023,Womens,Park,ASP,Yndiara,60.85
24/05/2023,Womens,Park,NAKAMURA,Kisa,60.47
24/05/2023,Womens,Park,WILSON,Aaliyah,60.13
24/05/2023,Womens,Park,TEZUKA,Mami,59.5
24/05/2023,Womens,Park,BARRATT,Jordyn,59.16
24/05/2023,Womens,Park,STRACHAN,Lilly,58.36
24/05/2023,Womens,Park,MARHOEFER,Grace,57.23
24/05/2023,Womens,Park,GODOY,Sofia,57.05
24/05/2023,Womens,Park,ERICKSON,Lillian,56.89
24/05/2023,Womens,Park,SUGAWARA,Mei,56.63
24/05/2023,Womens,Park,PAZ,Shani,56.03
24/05/2023,Womens,Park,OLSEN,Poppy,55.0
24/05/2023,Womens,Park,MEYERS,Taniah,54.86
24/05/2023,Womens,Park,TREW,Arisa,71.21
24/05/2023,Womens,Park,OLIVEIRA,Raicca,70.5
24/05/2023,Womens,Park,TREW,Ruby,70.0
24/05/2023,Womens,Park,PEREIRA,Dora,68.0
24/05/2023,Womens,Park,LARCHERON,Madeleine,65.45
24/05/2023,Womens,Park,HEATH,Charlotte,62.5
24/05/2023,Womens,Park,EBERT,Fay,62.35
24/05/2023,Womens,Park,OGAWA,Kihana,62.2
24/05/2023,Womens,Park,LILLEY,Ruby,62.1
24/05/2023,Womens,Park,STOEPHASIUS,Lilly,62.07
24/05/2023,Womens,Park,PACHECO,Isadora,62.03
24/05/2023,Womens,Park,STESS,Minna,61.7
24/05/2023,Womens,Park,ALEXANDRE,Emilie,61.55
24/05/2023,Womens,Park,LEGUIZAMON,Erica,61.38
24/05/2023,Womens,Park,LASO,Naia,61.0
24/05/2023,Womens,Park,ASP,Yndiara,60.85
24/05/2023,Womens,Park,NAKAMURA,Kisa,60.47
24/05/2023,Womens,Park,WILSON,Aaliyah,60.13
24/05/2023,Womens,Park,TEZUKA,Mami,59.5
24/05/2023,Womens,Park,BARRATT,Jordyn,59.16
24/05/2023,Womens,Park,STRACHAN,Lilly,58.36
24/05/2023,Womens,Park,MARHOEFER,Grace,57.23
24/05/2023,Womens,Park,GODOY,Sofia,57.05
24/05/2023,Womens,Park,ERICKSON,Lillian,56.89
24/05/2023,Womens,Park,SUGAWARA,Mei,56.63
24/05/2023,Womens,Park,PAZ,Shani,56.03
24/05/2023,Womens,Park,OLSEN,Poppy,55.0
24/05/2023,Womens,Park,MEYERS,Taniah,54.86
24/05/2023,Womens,Park,TABOULET,Nana,54.13
24/05/2023,Womens,Park,TONISSI,Fernanda,53.32
24/05/2023,Womens,Park,MARTIN,Bombette,52.12
24/05/2023,Womens,Park,SIRVIO,Heili,50.33
24/05/2023,Womens,Park,SUGAWARA,Rui,50.12
24/05/2023,Womens,Park,TAPIA,Josefina,49.86
24/05/2023,Womens,Park,FESSL,Alisa,49.85
24/05/2023,Womens,Park,TAMBLING,Lola,48.55
24/05/2023,Womens,Park,LIN,Yi-fan,47.85
24/05/2023,Womens,Park,MORALES,Brigitte,46.04
24/05/2023,Womens,Park,WEST,Katelyn,44.88
24/05/2023,Womens,Park,KENNY,Maya,43.48
24/05/2023,Womens,Park,JOHNSEY,Harlow,42.99
24/05/2023,Womens,Park,MAKIBBIN,Carlin,42.89
24/05/2023,Womens,Park,MAO,Jiasi,42.83
24/05/2023,Womens,Park,ENRIQUEZ,Evelyn,42.47
24/05/2023,Womens,Park,GWAK,Minji,40.84
24/05/2023,Womens,Park,MEEK,Lady,38.48
24/05/2023,Womens,Park,BENEDETTI,Julia,38.16
24/05/2023,Womens,Park,CHO,Hyunju,37.06
24/05/2023,Womens,Park,SANTANA,Jordan,37.0
24/05/2023,Womens,Park,ZHENG,Haohao,36.85
24/05/2023,Womens,Park,ZARATTINI,Lucrezia,33.48
24/05/2023,Womens,Park,LI,Yujuan,30.26
24/05/2023,Womens,Park,ARZUA,Ailin,29.71
24/05/2023,Womens,Park,VICENTE,Luana,28.36
24/05/2023,Womens,Park,RUSSI,OCHIAI,27.72
24/05/2023,Womens,Park,VIDELA,Paula,27.5
24/05/2023,Womens,Park,ANTUNES,Emily,25.12
24/05/2023,Womens,Park,OJEDA,MARTINEZ,23.13
24/05/2023,Womens,Park,KERMOADE,Klara,22.51
24/05/2023,Womens,Park,AGUILAR,ARISTA,15.48
24/05/2023,Womens,Park,CHAMORRO,Catalina,11.92
26/05/2023,Womens,Park,BROWN,Sky,72.33
26/05/2023,Womens,Park,ASP,Yndiara,69.0
26/05/2023,Womens,Park,OLIVEIRA,Raicca,68.5
26/05/2023,Womens,Park,PEREIRA,Dora,68.2
26/05/2023,Womens,Park,TREW,Ruby,67.72
26/05/2023,Womens,Park,STOEPHASIUS,Lilly,67.5
26/05/2023,Womens,Park,LILLEY,Ruby,66.9
26/05/2023,Womens,Park,HIRAKI,Kokona,66.7
26/05/2023,Womens,Park,HEATH,Charlotte,66.2
26/05/2023,Womens,Park,KUSAKI,Hinano,66.15
26/05/2023,Womens,Park,TREW,Arisa,66.1
26/05/2023,Womens,Park,SUGAWARA,Mei,66.0
26/05/2023,Womens,Park,LEGUIZAMON,Erica,64.0
26/05/2023,Womens,Park,OGAWA,Kihana,63.3
26/05/2023,Womens,Park,STRACHAN,Lilly,62.53
26/05/2023,Womens,Park,LASO,Naia,61.5
26/05/2023,Womens,Park,ALEXANDRE,Emilie,60.25
26/05/2023,Womens,Park,EBERT,Fay,60.16
26/05/2023,Womens,Park,STESS,Minna,59.9
26/05/2023,Womens,Park,BARRATT,Jordyn,59.5
26/05/2023,Womens,Park,LARCHERON,Madeleine,59.35
26/05/2023,Womens,Park,TEZUKA,Mami,59.25
26/05/2023,Womens,Park,WETTSTEIN,Bryce,59.15
26/05/2023,Womens,Park,WILSON,Aaliyah,59.1
26/05/2023,Womens,Park,MARHOEFER,Grace,59.0
26/05/2023,Womens,Park,ERICKSON,Lillian,58.5
26/05/2023,Womens,Park,NAKAMURA,Kisa,57.56
26/05/2023,Womens,Park,GODOY,Sofia,56.35
26/05/2023,Womens,Park,BROWN,Sky,72.33
26/05/2023,Womens,Park,ASP,Yndiara,69.0
26/05/2023,Womens,Park,OLIVEIRA,Raicca,68.5
26/05/2023,Womens,Park,PEREIRA,Dora,68.2
26/05/2023,Womens,Park,TREW,Ruby,67.72
26/05/2023,Womens,Park,STOEPHASIUS,Lilly,67.5
26/05/2023,Womens,Park,LILLEY,Ruby,66.9
26/05/2023,Womens,Park,HIRAKI,Kokona,66.7
26/05/2023,Womens,Park,HEATH,Charlotte,66.2
26/05/2023,Womens,Park,KUSAKI,Hinano,66.15
26/05/2023,Womens,Park,TREW,Arisa,66.1
26/05/2023,Womens,Park,SUGAWARA,Mei,66.0
26/05/2023,Womens,Park,LEGUIZAMON,Erica,64.0
26/05/2023,Womens,Park,OGAWA,Kihana,63.3
26/05/2023,Womens,Park,STRACHAN,Lilly,62.53
26/05/2023,Womens,Park,LASO,Naia,61.5
26/05/2023,Womens,Park,ALEXANDRE,Emilie,60.25
26/05/2023,Womens,Park,EBERT,Fay,60.16
26/05/2023,Womens,Park,STESS,Minna,59.9
26/05/2023,Womens,Park,BARRATT,Jordyn,59.5
26/05/2023,Womens,Park,LARCHERON,Madeleine,59.35
26/05/2023,Womens,Park,TEZUKA,Mami,59.25
26/05/2023,Womens,Park,WETTSTEIN,Bryce,59.15
26/05/2023,Womens,Park,WILSON,Aaliyah,59.1
26/05/2023,Womens,Park,MARHOEFER,Grace,59.0
26/05/2023,Womens,Park,ERICKSON,Lillian,58.5
26/05/2023,Womens,Park,NAKAMURA,Kisa,57.56
26/05/2023,Womens,Park,GODOY,Sofia,56.35
26/05/2023,Womens,Park,OLSEN,Poppy,55.0
26/05/2023,Womens,Park,YOSOZUMI,Sakura,18.0
26/05/2023,Womens,Park,PAZ,Shani,17.06
26/05/2023,Womens,Park,PACHECO,Isadora,6.08
27/05/2023,Womens,Park,BROWN,Sky,84.5
27/05/2023,Womens,Park,HIRAKI,Kokona,82.26
27/05/2023,Womens,Park,KUSAKI,Hinano,79.3
27/05/2023,Womens,Park,TREW,Arisa,77.8
27/05/2023,Womens,Park,STOEPHASIUS,Lilly,76.11
27/05/2023,Womens,Park,OLIVEIRA,Raicca,75.42
27/05/2023,Womens,Park,PEREIRA,Dora,73.43
27/05/2023,Womens,Park,TREW,Ruby,73.25
27/05/2023,Womens,Park,ASP,Yndiara,72.24
27/05/2023,Womens,Park,LILLEY,Ruby,71.13
27/05/2023,Womens,Park,HEATH,Charlotte,70.54
27/05/2023,Womens,Park,LASO,Naia,68.0
27/05/2023,Womens,Park,LEGUIZAMON,Erica,65.96
27/05/2023,Womens,Park,SUGAWARA,Mei,65.11
27/05/2023,Womens,Park,OGAWA,Kihana,64.1
27/05/2023,Womens,Park,STRACHAN,Lilly,60.01
17/12/2023,Mens,Street,SHIRAI,Sora,2001.0
17/12/2023,Mens,Street,NETSUKE,Kairi,2003.0
17/12/2023,Mens,Street,HORIGOME,Yuto,1999.0
17/12/2023,Mens,Street,RUSSELL,Cordano,2004.0
17/12/2023,Mens,Street,MIDLER,Alex,1998.0
17/12/2023,Mens,Street,ONODERA,Ginwoo,2010.0
17/12/2023,Mens,Street,HUSTON,Nyjah,1994.0
17/12/2023,Mens,Street,HOBAN,Braden,2001.0
17/12/2023,Mens,Street,MILOU,Vincent,1996.0
17/12/2023,Mens,Street,TURY,Richard,1993.0
17/12/2023,Mens,Street,SASAKI,Toa,2007.0
17/12/2023,Mens,Street,AOKI,Yukito,2003.0
17/12/2023,Mens,Street,PAPA,Micky,1990.0
17/12/2023,Mens,Street,AGUILAR,Gabryel,1999.0
17/12/2023,Mens,Street,RODRIGUEZ,Greg,2000.0
17/12/2023,Mens,Street,TUESTA,Deivid,2002.0
17/12/2023,Mens,Street,RIBEIRO,Gustavo,2001.0
17/12/2023,Mens,Street,IGLESIAS,Mauro,2000.0
17/12/2023,Mens,Street,NAGAI,Taiga,2006.0
17/12/2023,Mens,Street,IKE,Keyaki,2001.0
17/12/2023,Mens,Street,EATON,Jagger,2001.0
17/12/2023,Mens,Street,RABELO,Lucas,1999.0
17/12/2023,Mens,Street,JORDAN,Dashawn,1997.0
17/12/2023,Mens,Street,MATSUMOTO,Kairi,2007.0
17/12/2023,Mens,Street,HOEFLER,Kelvin,1993.0
17/12/2023,Mens,Street,ILARDI,Jake,1997.0
17/12/2023,Mens,Street,DECENZO,Ryan,1986.0
17/12/2023,Mens,Street,HINSON,Joe,1996.0
17/12/2023,Mens,Street,DELL,OLIO,1996.0
17/12/2023,Mens,Street,ONEILL,Shane,1990.0
17/12/2023,Mens,Street,JOSLIN,Chris,1996.0
17/12/2023,Mens,Street,WOOLLEY,Daniel,2007.0
17/12/2023,Mens,Street,GUSTAVO,Felipe,1991.0
17/12/2023,Mens,Street,FOY,Jamie,1996.0
17/12/2023,Mens,Street,BERGER,Matt,1993.0
17/12/2023,Mens,Street,FYNN,Tommy,1988.0
17/12/2023,Mens,Street,MOTA,Filipe,2006.0
17/12/2023,Mens,Street,SHIRAI,Sora,2001.0
17/12/2023,Mens,Street,NETSUKE,Kairi,2003.0
17/12/2023,Mens,Street,HORIGOME,Yuto,1999.0
17/12/2023,Mens,Street,RUSSELL,Cordano,2004.0
17/12/2023,Mens,Street,MIDLER,Alex,1998.0
17/12/2023,Mens,Street,ONODERA,Ginwoo,2010.0
17/12/2023,Mens,Street,HUSTON,Nyjah,1994.0
17/12/2023,Mens,Street,HOBAN,Braden,2001.0
17/12/2023,Mens,Street,MILOU,Vincent,1996.0
17/12/2023,Mens,Street,TURY,Richard,1993.0
17/12/2023,Mens,Street,SASAKI,Toa,2007.0
17/12/2023,Mens,Street,AOKI,Yukito,2003.0
17/12/2023,Mens,Street,PAPA,Micky,1990.0
17/12/2023,Mens,Street,AGUILAR,Gabryel,1999.0
17/12/2023,Mens,Street,RODRIGUEZ,Greg,2000.0
17/12/2023,Mens,Street,TUESTA,Deivid,2002.0
17/12/2023,Mens,Street,RIBEIRO,Gustavo,2001.0
17/12/2023,Mens,Street,IGLESIAS,Mauro,2000.0
17/12/2023,Mens,Street,NAGAI,Taiga,2006.0
17/12/2023,Mens,Street,IKE,Keyaki,2001.0
17/12/2023,Mens,Street,EATON,Jagger,2001.0
17/12/2023,Mens,Street,RABELO,Lucas,1999.0
17/12/2023,Mens,Street,JORDAN,Dashawn,1997.0
17/12/2023,Mens,Street,MATSUMOTO,Kairi,2007.0
17/12/2023,Mens,Street,HOEFLER,Kelvin,1993.0
17/12/2023,Mens,Street,ILARDI,Jake,1997.0
17/12/2023,Mens,Street,DECENZO,Ryan,1986.0
17/12/2023,Mens,Street,HINSON,Joe,1996.0
17/12/2023,Mens,Street,DELL,OLIO,1996.0
17/12/2023,Mens,Street,ONEILL,Shane,1990.0
17/12/2023,Mens,Street,JOSLIN,Chris,1996.0
17/12/2023,Mens,Street,WOOLLEY,Daniel,2007.0
17/12/2023,Mens,Street,GUSTAVO,Felipe,1991.0
17/12/2023,Mens,Street,FOY,Jamie,1996.0
17/12/2023,Mens,Street,BERGER,Matt,1993.0
17/12/2023,Mens,Street,FYNN,Tommy,1988.0
17/12/2023,Mens,Street,MOTA,Filipe,2006.0
17/12/2023,Mens,Street,PURCELL,John,1996.0
17/12/2023,Mens,Street,TEIXEIRA,Madu,2008.0
17/12/2023,Mens,Street,KROON,Kristoffer,2004.0
17/12/2023,Mens,Street,TEIXEIRA,Pacal,2011.0
17/12/2023,Mens,Street,HAEGELAND,Simen,2000.0
17/12/2023,Mens,Street,JAKES,Vilem,2004.0
17/12/2023,Mens,Street,CRAWFORD,Lazer,2005.0
17/12/2023,Mens,Street,AQUILA,Agustin,2001.0
17/12/2023,Mens,Street,TERRELL,Yakov,2007.0
17/12/2023,Mens,Street,FERRERO,Gabriel,2003.0
17/12/2023,Mens,Street,DE,JAEGER,2009.0
17/12/2023,Mens,Street,VIANNA,Giovanni,2001.0
17/12/2023,Mens,Street,WILMINK,Bert,2004.0
17/12/2023,Mens,Street,JEONG,Jihoon,2007.0
17/12/2023,Mens,Street,GUO,Jiahui,2003.0
17/12/2023,Mens,Street,ATANASOV,Marti,2003.0
17/12/2023,Mens,Street,MONTEIRO,Ivan,1997.0
17/12/2023,Mens,Street,GARBACCIO,Joseph,1998.0
17/12/2023,Mens,Street,KNUTZEN,Daniel,2002.0
17/12/2023,Mens,Street,LUCAS,Joao,2001.0
17/12/2023,Mens,Street,NAGARO,Noah,2006.0
17/12/2023,Mens,Street,MEZA,Oscar,1991.0
17/12/2023,Mens,Street,LEWIS,Jack,2007.0
17/12/2023,Mens,Street,GARCIA,Benjamin,1993.0
17/12/2023,Mens,Street,PHAM,Denny,1989.0
17/12/2023,Mens,Street,DE,HAAN,2007.0
17/12/2023,Mens,Street,ZHANG,Jie,2007.0
17/12/2023,Mens,Street,SARACENO,Zach,1999.0
17/12/2023,Mens,Street,SU,Jianjun,2004.0
17/12/2023,Mens,Street,HABANEC,Maxim,1992.0
17/12/2023,Mens,Street,ZEHNDER,Kilian,1993.0
17/12/2023,Mens,Street,CARO,Angelo,1999.0
17/12/2023,Mens,Street,PIWOWAR,Mike,1990.0
17/12/2023,Mens,Street,WINBERG,Hampus,2006.0
17/12/2023,Mens,Street,SOMMER,Justin,1998.0
17/12/2023,Mens,Street,STRICKER,Simon,1991.0
17/12/2023,Mens,Street,SANDIFORD,Shay,1997.0
17/12/2023,Mens,Street,SIANGOUENG,Thawatchai,1999.0
17/12/2023,Mens,Street,NELNER,Tom,1995.0
17/12/2023,Mens,Street,MÖLLER,Mika,2003.0
17/12/2023,Mens,Street,BATAN,Rio,2000.0
17/12/2023,Mens,Street,LAN,Yuan-chih,2008.0
17/12/2023,Mens,Street,SANTIAGO,Manny,1985.0
17/12/2023,Mens,Street,SZALAK,Filip,2004.0
17/12/2023,Mens,Street,ANDERBERG,Oscar,1995.0
17/12/2023,Mens,Street,JO,Sungmin,2008.0
17/12/2023,Mens,Street,SHIRAI,Sora,2001.0
17/12/2023,Mens,Street,NETSUKE,Kairi,2003.0
17/12/2023,Mens,Street,HORIGOME,Yuto,1999.0
17/12/2023,Mens,Street,RUSSELL,Cordano,2004.0
17/12/2023,Mens,Street,MIDLER,Alex,1998.0
17/12/2023,Mens,Street,ONODERA,Ginwoo,2010.0
17/12/2023,Mens,Street,HUSTON,Nyjah,1994.0
17/12/2023,Mens,Street,HOBAN,Braden,2001.0
17/12/2023,Mens,Street,MILOU,Vincent,1996.0
17/12/2023,Mens,Street,TURY,Richard,1993.0
17/12/2023,Mens,Street,SASAKI,Toa,2007.0
17/12/2023,Mens,Street,AOKI,Yukito,2003.0
17/12/2023,Mens,Street,PAPA,Micky,1990.0
17/12/2023,Mens,Street,AGUILAR,Gabryel,1999.0
17/12/2023,Mens,Street,RODRIGUEZ,Greg,2000.0
17/12/2023,Mens,Street,TUESTA,Deivid,2002.0
17/12/2023,Mens,Street,RIBEIRO,Gustavo,2001.0
17/12/2023,Mens,Street,IGLESIAS,Mauro,2000.0
17/12/2023,Mens,Street,NAGAI,Taiga,2006.0
17/12/2023,Mens,Street,IKE,Keyaki,2001.0
17/12/2023,Mens,Street,EATON,Jagger,2001.0
17/12/2023,Mens,Street,RABELO,Lucas,1999.0
17/12/2023,Mens,Street,JORDAN,Dashawn,1997.0
17/12/2023,Mens,Street,MATSUMOTO,Kairi,2007.0
17/12/2023,Mens,Street,HOEFLER,Kelvin,1993.0
17/12/2023,Mens,Street,ILARDI,Jake,1997.0
17/12/2023,Mens,Street,DECENZO,Ryan,1986.0
17/12/2023,Mens,Street,HINSON,Joe,1996.0
17/12/2023,Mens,Street,DELL,OLIO,1996.0
17/12/2023,Mens,Street,ONEILL,Shane,1990.0
17/12/2023,Mens,Street,JOSLIN,Chris,1996.0
17/12/2023,Mens,Street,WOOLLEY,Daniel,2007.0
17/12/2023,Mens,Street,GUSTAVO,Felipe,1991.0
17/12/2023,Mens,Street,FOY,Jamie,1996.0
17/12/2023,Mens,Street,BERGER,Matt,1993.0
17/12/2023,Mens,Street,FYNN,Tommy,1988.0
17/12/2023,Mens,Street,MOTA,Filipe,2006.0
17/12/2023,Mens,Street,PURCELL,John,1996.0
17/12/2023,Mens,Street,TEIXEIRA,Madu,2008.0
17/12/2023,Mens,Street,KROON,Kristoffer,2004.0
17/12/2023,Mens,Street,TEIXEIRA,Pacal,2011.0
17/12/2023,Mens,Street,HAEGELAND,Simen,2000.0
17/12/2023,Mens,Street,JAKES,Vilem,2004.0
17/12/2023,Mens,Street,CRAWFORD,Lazer,2005.0
17/12/2023,Mens,Street,AQUILA,Agustin,2001.0
17/12/2023,Mens,Street,TERRELL,Yakov,2007.0
17/12/2023,Mens,Street,FERRERO,Gabriel,2003.0
17/12/2023,Mens,Street,DE,JAEGER,2009.0
17/12/2023,Mens,Street,VIANNA,Giovanni,2001.0
17/12/2023,Mens,Street,WILMINK,Bert,2004.0
17/12/2023,Mens,Street,JEONG,Jihoon,2007.0
17/12/2023,Mens,Street,GUO,Jiahui,2003.0
17/12/2023,Mens,Street,ATANASOV,Marti,2003.0
17/12/2023,Mens,Street,MONTEIRO,Ivan,1997.0
17/12/2023,Mens,Street,GARBACCIO,Joseph,1998.0
17/12/2023,Mens,Street,KNUTZEN,Daniel,2002.0
17/12/2023,Mens,Street,LUCAS,Joao,2001.0
17/12/2023,Mens,Street,NAGARO,Noah,2006.0
17/12/2023,Mens,Street,MEZA,Oscar,1991.0
17/12/2023,Mens,Street,LEWIS,Jack,2007.0
17/12/2023,Mens,Street,GARCIA,Benjamin,1993.0
17/12/2023,Mens,Street,PHAM,Denny,1989.0
17/12/2023,Mens,Street,DE,HAAN,2007.0
17/12/2023,Mens,Street,ZHANG,Jie,2007.0
17/12/2023,Mens,Street,SARACENO,Zach,1999.0
17/12/2023,Mens,Street,SU,Jianjun,2004.0
17/12/2023,Mens,Street,HABANEC,Maxim,1992.0
17/12/2023,Mens,Street,ZEHNDER,Kilian,1993.0
17/12/2023,Mens,Street,CARO,Angelo,1999.0
17/12/2023,Mens,Street,PIWOWAR,Mike,1990.0
17/12/2023,Mens,Street,WINBERG,Hampus,2006.0
17/12/2023,Mens,Street,SOMMER,Justin,1998.0
17/12/2023,Mens,Street,STRICKER,Simon,1991.0
17/12/2023,Mens,Street,SANDIFORD,Shay,1997.0
17/12/2023,Mens,Street,SIANGOUENG,Thawatchai,1999.0
17/12/2023,Mens,Street,NELNER,Tom,1995.0
17/12/2023,Mens,Street,MÖLLER,Mika,2003.0
17/12/2023,Mens,Street,BATAN,Rio,2000.0
17/12/2023,Mens,Street,LAN,Yuan-chih,2008.0
17/12/2023,Mens,Street,SANTIAGO,Manny,1985.0
17/12/2023,Mens,Street,SZALAK,Filip,2004.0
17/12/2023,Mens,Street,ANDERBERG,Oscar,1995.0
17/12/2023,Mens,Street,JO,Sungmin,2008.0
17/12/2023,Mens,Street,FELICIANO,Mak,1997.0
17/12/2023,Mens,Street,HENRIQUE,Ismael,2002.0
17/12/2023,Mens,Street,MORAGUES,COLL,2006.0
17/12/2023,Mens,Street,DECUNHA,Alex,1997.0
17/12/2023,Mens,Street,CONNOR,Nathaniel,2007.0
17/12/2023,Mens,Street,COLLYER,Rome,2006.0
17/12/2023,Mens,Street,DURAN,Yusuf,1998.0
17/12/2023,Mens,Street,GONZALEZ,ORTIZ,1997.0
17/12/2023,Mens,Street,DIKISCIOGLU,Berke,2004.0
17/12/2023,Mens,Street,COLA,Giuseppe,2003.0
17/12/2023,Mens,Street,PORNCHAISUREE,Jirasin,1995.0
17/12/2023,Mens,Street,DAATER,Jonas,1989.0
17/12/2023,Mens,Street,RIBEIRO,Gabriel,2001.0
17/12/2023,Mens,Street,BOGDANOVICS,Arturs,1997.0
17/12/2023,Mens,Street,MARKLAND,Matthew,1996.0
17/12/2023,Mens,Street,BRANCH,Taj,2008.0
17/12/2023,Mens,Street,CAIZZA,Andrea,2009.0
17/12/2023,Mens,Street,PEK,Martin,1989.0
17/12/2023,Mens,Street,LUO,Yang,2005.0
17/12/2023,Mens,Street,GUILHERME,Zenildo,1996.0
17/12/2023,Mens,Street,GARZA,DE,1992.0
17/12/2023,Mens,Street,HUTOMO,Basral,2007.0
17/12/2023,Mens,Street,CORIA,Brayan,1996.0
17/12/2023,Mens,Street,FIGUEROA,MEDINA,2000.0
17/12/2023,Mens,Street,BRUNCLAIR,Beau,2009.0
17/12/2023,Mens,Street,RIBEIRO,Carlos,1991.0
17/12/2023,Mens,Street,PORADA,Bohdan,1993.0
17/12/2023,Mens,Street,VALJALO,Brandon,1998.0
17/12/2023,Mens,Street,PANUGALINOG,Motic,2001.0
17/12/2023,Mens,Street,SAMPAOKANG,Attapon,2004.0
17/12/2023,Mens,Street,CHEN,Chun-an,1991.0
17/12/2023,Mens,Street,SALDOU,Jean,1996.0
17/12/2023,Mens,Street,KEI,TA,2003.0
17/12/2023,Mens,Street,NGUYEN,Kristian,1997.0
17/12/2023,Mens,Street,PUIGDOLLERS,Carlos,2005.0
17/12/2023,Mens,Street,CHRISTENSEN,Mads,1987.0
17/12/2023,Mens,Street,MUHAMMAD,NOR,2009.0
17/12/2023,Mens,Street,KOROTUN,Yurii,1996.0
17/12/2023,Mens,Street,KHAN,Momo,2010.0
17/12/2023,Mens,Street,ESHMATOV,Alfiruz,2005.0
17/12/2023,Mens,Street,YILMAZ,Ibrahim,2000.0
17/12/2023,Mens,Street,KAKIMTAEV,Kasymhan,2007.0
17/12/2023,Mens,Street,RURUA,Luka,1999.0
17/12/2023,Mens,Street,BUNTURI,Petre,2006.0
17/12/2023,Mens,Street,ZHUNUSSOV,Adil,2004.0
17/12/2023,Mens,Street,HORNYANSZKY,Luka,1997.0
17/12/2023,Mens,Street,SHIRAI,Sora,2001.0
17/12/2023,Mens,Street,NETSUKE,Kairi,2003.0
17/12/2023,Mens,Street,HORIGOME,Yuto,1999.0
17/12/2023,Mens,Street,RUSSELL,Cordano,2004.0
17/12/2023,Mens,Street,MIDLER,Alex,1998.0
17/12/2023,Mens,Street,ONODERA,Ginwoo,2010.0
17/12/2023,Mens,Street,HUSTON,Nyjah,1994.0
17/12/2023,Mens,Street,HOBAN,Braden,2001.0
17/12/2023,Mens,Street,MILOU,Vincent,1996.0
17/12/2023,Mens,Street,TURY,Richard,1993.0
17/12/2023,Mens,Street,SASAKI,Toa,2007.0
17/12/2023,Mens,Street,AOKI,Yukito,2003.0
17/12/2023,Mens,Street,PAPA,Micky,1990.0
17/12/2023,Mens,Street,AGUILAR,Gabryel,1999.0
17/12/2023,Mens,Street,RODRIGUEZ,Greg,2000.0
17/12/2023,Mens,Street,TUESTA,Deivid,2002.0
17/12/2023,Mens,Street,RIBEIRO,Gustavo,2001.0
17/12/2023,Mens,Street,IGLESIAS,Mauro,2000.0
17/12/2023,Mens,Street,NAGAI,Taiga,2006.0
